"__glayCluster","interaction","KER","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp",,"9606.ENSP00000216554 (pp) 9606.ENSP00000369757","false","pp","9606.ENSP00000216554 (pp) 9606.ENSP00000369757","0.263",,"0.5","0.931",,,,"0.982","0.399"
"0","pp",,"9606.ENSP00000367991 (pp) 9606.ENSP00000374455","false","pp","9606.ENSP00000367991 (pp) 9606.ENSP00000374455","0.042",,"0.9",,,,,"0.9",
,"pp",,"9606.ENSP00000367991 (pp) 9606.ENSP00000422896","false","pp","9606.ENSP00000367991 (pp) 9606.ENSP00000422896","0.044","0.051","0.54","0.841",,,,"0.953","0.405"
,"pp",,"9606.ENSP00000367991 (pp) 9606.ENSP00000413507","false","pp","9606.ENSP00000367991 (pp) 9606.ENSP00000413507","0.102","0.091","0.54","0.914",,,,"0.989","0.721"
,"pp",,"9606.ENSP00000367991 (pp) 9606.ENSP00000391311","false","pp","9606.ENSP00000367991 (pp) 9606.ENSP00000391311","0.14","0.096","0.54","0.924",,,,"0.99","0.705"
"0","pp",,"9606.ENSP00000477999 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000477999 (pp) 9606.ENSP00000500582",,,"0.9","0.045",,,,"0.9","0.044"
,"pp",,"9606.ENSP00000477999 (pp) 9606.ENSP00000497806","false","pp","9606.ENSP00000477999 (pp) 9606.ENSP00000497806","0.05",,,"0.524",,,,"0.996","0.993"
,"pp",,"9606.ENSP00000477999 (pp) 9606.ENSP00000500386","false","pp","9606.ENSP00000477999 (pp) 9606.ENSP00000500386","0.125",,"0.9",,,,,"0.929","0.256"
,"pp",,"9606.ENSP00000477999 (pp) 9606.ENSP00000499717","false","pp","9606.ENSP00000477999 (pp) 9606.ENSP00000499717",,,,"0.903",,,,"0.914","0.155"
,"pp",,"9606.ENSP00000257068 (pp) 9606.ENSP00000419361","false","pp","9606.ENSP00000257068 (pp) 9606.ENSP00000419361","0.042",,,,,,,"0.911","0.912"
,"pp",,"9606.ENSP00000257068 (pp) 9606.ENSP00000302811","false","pp","9606.ENSP00000257068 (pp) 9606.ENSP00000302811","0.06",,"0.9","0.292",,,,"0.945","0.276"
,"pp",,"9606.ENSP00000376458 (pp) 9606.ENSP00000496870","false","pp","9606.ENSP00000376458 (pp) 9606.ENSP00000496870","0.043",,"0.9",,,,,"0.924","0.274"
,"pp",,"9606.ENSP00000262887 (pp) 9606.ENSP00000284503","false","pp","9606.ENSP00000262887 (pp) 9606.ENSP00000284503","0.06",,"0.5",,,,,"0.993","0.988"
,"pp",,"9606.ENSP00000262887 (pp) 9606.ENSP00000421491","false","pp","9606.ENSP00000262887 (pp) 9606.ENSP00000421491","0.054",,"0.36",,,,,"0.94","0.909"
"0","pp",,"9606.ENSP00000168712 (pp) 9606.ENSP00000297261","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000297261","0.055",,,,,,,"0.928","0.927"
,"pp",,"9606.ENSP00000168712 (pp) 9606.ENSP00000393312","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000393312",,,"0.9","0.653",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000168712 (pp) 9606.ENSP00000263923","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000263923","0.068",,"0.65","0.168",,,,"0.932","0.782"
,"pp",,"9606.ENSP00000168712 (pp) 9606.ENSP00000410294","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000410294",,,"0.9","0.484",,,,"0.999","0.995"
,"pp",,"9606.ENSP00000168712 (pp) 9606.ENSP00000265171","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000265171",,,,"0.053",,,,"0.989","0.989"
,"pp",,"9606.ENSP00000168712 (pp) 9606.ENSP00000275493","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000275493",,,"0.65",,,,,"0.922","0.789"
,"pp",,"9606.ENSP00000384899 (pp) 9606.ENSP00000430432","false","pp","9606.ENSP00000384899 (pp) 9606.ENSP00000430432","0.084",,"0.9","0.837",,,,"0.999","0.986"
,"pp",,"9606.ENSP00000384899 (pp) 9606.ENSP00000440542","false","pp","9606.ENSP00000384899 (pp) 9606.ENSP00000440542","0.338",,"0.9","0.892",,,,"0.999","0.987"
,"pp",,"9606.ENSP00000364805 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000364805 (pp) 9606.ENSP00000378974","0.053",,"0.9",,,,,"0.904","0.072"
,"pp",,"9606.ENSP00000364805 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000364805 (pp) 9606.ENSP00000394560","0.053",,"0.9",,,,,"0.906","0.091"
,"pp",,"9606.ENSP00000381382 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000381382 (pp) 9606.ENSP00000495360","0.052",,"0.9","0.994",,,,"0.999","0.993"
,"pp",,"9606.ENSP00000234310 (pp) 9606.ENSP00000380878","false","pp","9606.ENSP00000234310 (pp) 9606.ENSP00000380878","0.104",,"0.9","0.962",,,,"0.999","0.916"
,"pp",,"9606.ENSP00000234310 (pp) 9606.ENSP00000240185","false","pp","9606.ENSP00000234310 (pp) 9606.ENSP00000240185","0.094",,"0.9","0.046",,,,"0.909","0.081"
,"pp",,"9606.ENSP00000234310 (pp) 9606.ENSP00000419425","false","pp","9606.ENSP00000234310 (pp) 9606.ENSP00000419425","0.062",,"0.4","0.95",,,,"0.985","0.556"
,"pp",,"9606.ENSP00000234310 (pp) 9606.ENSP00000270142","false","pp","9606.ENSP00000234310 (pp) 9606.ENSP00000270142","0.044",,"0.9","0.068",,,,"0.916","0.174"
,"pp",,"9606.ENSP00000234310 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000234310 (pp) 9606.ENSP00000324806","0.103",,"0.9","0.099",,,,"0.928","0.219"
"0","pp",,"9606.ENSP00000257430 (pp) 9606.ENSP00000398560","false","pp","9606.ENSP00000257430 (pp) 9606.ENSP00000398560","0.06",,"0.9","0.63",,,,"0.983","0.581"
,"pp",,"9606.ENSP00000257430 (pp) 9606.ENSP00000262320","false","pp","9606.ENSP00000257430 (pp) 9606.ENSP00000262320","0.054",,"0.9","0.995",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000257430 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000257430 (pp) 9606.ENSP00000324806","0.095",,"0.9","0.863",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000257430 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000257430 (pp) 9606.ENSP00000495360","0.099",,"0.9","0.999",,,,"0.999","0.996"
"0","pp",,"9606.ENSP00000409007 (pp) 9606.ENSP00000428518","false","pp","9606.ENSP00000409007 (pp) 9606.ENSP00000428518",,,"0.4","0.819",,,,"0.999","0.998"
"0","pp",,"9606.ENSP00000409007 (pp) 9606.ENSP00000480132","false","pp","9606.ENSP00000409007 (pp) 9606.ENSP00000480132","0.06",,"0.4",,,,,"0.936","0.897"
,"pp",,"9606.ENSP00000409007 (pp) 9606.ENSP00000431418","false","pp","9606.ENSP00000409007 (pp) 9606.ENSP00000431418",,,,,,,,"0.991","0.991"
,"pp",,"9606.ENSP00000409007 (pp) 9606.ENSP00000414303","false","pp","9606.ENSP00000409007 (pp) 9606.ENSP00000414303","0.048",,,,,,,"0.963","0.963"
"0","pp",,"9606.ENSP00000276198 (pp) 9606.ENSP00000360141","false","pp","9606.ENSP00000276198 (pp) 9606.ENSP00000360141",,,,"0.967",,,,"0.972","0.201"
"0","pp",,"9606.ENSP00000276198 (pp) 9606.ENSP00000365441","false","pp","9606.ENSP00000276198 (pp) 9606.ENSP00000365441","0.072",,"0.9",,,,,"0.905","0.063"
,"pp",,"9606.ENSP00000276198 (pp) 9606.ENSP00000437737","false","pp","9606.ENSP00000276198 (pp) 9606.ENSP00000437737","0.063",,"0.9","0.573",,,,"0.991","0.817"
"0","pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000284981","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000284981","0.058",,,"0.602",,,,"0.927","0.821"
,"pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000257430","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000257430",,,"0.9","0.234",,,,"0.997","0.968"
,"pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000451828","0.103",,"0.9","0.896",,,,"0.993","0.385"
,"pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000340820","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000340820",,,,"0.75",,,,"0.911","0.659"
,"pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000500582",,,"0.9","0.125",,,,"0.937","0.34"
,"pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000262320","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000262320","0.197",,"0.9","0.936",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000324806","0.097","0.054","0.9","0.784",,,,"0.98","0.105"
,"pp",,"9606.ENSP00000222330 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000222330 (pp) 9606.ENSP00000495360","0.044",,"0.72","0.867",,,,"0.996","0.908"
,"pp",,"9606.ENSP00000380044 (pp) 9606.ENSP00000478927","false","pp","9606.ENSP00000380044 (pp) 9606.ENSP00000478927","0.059",,"0.9",,,,,"0.909","0.112"
,"pp",,"9606.ENSP00000380044 (pp) 9606.ENSP00000426983","false","pp","9606.ENSP00000380044 (pp) 9606.ENSP00000426983",,,"0.9","0.559",,,,"0.994","0.887"
,"pp",,"9606.ENSP00000380044 (pp) 9606.ENSP00000381531","false","pp","9606.ENSP00000380044 (pp) 9606.ENSP00000381531","0.082","0.05","0.9","0.831",,,,"0.989","0.421"
,"pp",,"9606.ENSP00000380044 (pp) 9606.ENSP00000384517","false","pp","9606.ENSP00000380044 (pp) 9606.ENSP00000384517",,,"0.9","0.696",,,,"0.997","0.927"
,"pp",,"9606.ENSP00000380044 (pp) 9606.ENSP00000482093","false","pp","9606.ENSP00000380044 (pp) 9606.ENSP00000482093",,,"0.9","0.551",,,,"0.994","0.881"
"0","pp",,"9606.ENSP00000221485 (pp) 9606.ENSP00000497806","false","pp","9606.ENSP00000221485 (pp) 9606.ENSP00000497806","0.12",,,"0.071",,,,"0.978","0.976"
,"pp",,"9606.ENSP00000221485 (pp) 9606.ENSP00000387549","false","pp","9606.ENSP00000221485 (pp) 9606.ENSP00000387549",,,"0.9",,,,,"0.935","0.382"
,"pp",,"9606.ENSP00000221485 (pp) 9606.ENSP00000496339","false","pp","9606.ENSP00000221485 (pp) 9606.ENSP00000496339",,,"0.9",,,,,"0.952","0.544"
,"pp",,"9606.ENSP00000221485 (pp) 9606.ENSP00000418572","false","pp","9606.ENSP00000221485 (pp) 9606.ENSP00000418572","0.122",,"0.8",,,,,"0.938","0.679"
,"pp",,"9606.ENSP00000221485 (pp) 9606.ENSP00000263160","false","pp","9606.ENSP00000221485 (pp) 9606.ENSP00000263160","0.138","0.051","0.9","0.099",,,,"0.918","0.061"
,"pp",,"9606.ENSP00000327077 (pp) 9606.ENSP00000352572","false","pp","9606.ENSP00000327077 (pp) 9606.ENSP00000352572","0.18",,,"0.724",,,,"0.963","0.851"
,"pp",,"9606.ENSP00000266395 (pp) 9606.ENSP00000360502","false","pp","9606.ENSP00000266395 (pp) 9606.ENSP00000360502","0.099",,,,,,,"0.921","0.916"
"0","pp",,"9606.ENSP00000425979 (pp) 9606.ENSP00000437256","false","pp","9606.ENSP00000425979 (pp) 9606.ENSP00000437256","0.112",,"0.72",,,,,"0.992","0.973"
"0","pp",,"9606.ENSP00000395535 (pp) 9606.ENSP00000414303","false","pp","9606.ENSP00000395535 (pp) 9606.ENSP00000414303",,,"0.75",,,,,"0.965","0.869"
,"pp",,"9606.ENSP00000395535 (pp) 9606.ENSP00000430432","false","pp","9606.ENSP00000395535 (pp) 9606.ENSP00000430432","0.049",,"0.5","0.124",,,,"0.997","0.994"
"0","pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000495360","0.042",,"0.9","0.364",,,,"0.985","0.793"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000380921","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000380921","0.067",,"0.5","0.295",,,,"0.919","0.785"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000362680","0.068",,"0.9","0.682",,,,"0.993","0.8"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000376345","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000376345",,,"0.9","0.831",,,,"0.999","0.98"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000358548","0.081",,"0.9","0.274",,,,"0.966","0.556"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000341189","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000341189","0.083",,"0.9","0.094",,,,"0.935","0.318"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000376637","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000376637",,,"0.65","0.063",,,,"0.908","0.744"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000360683","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000360683",,,"0.4","0.693",,,,"0.954","0.771"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000501150","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000501150","0.042",,"0.9","0.069",,,,"0.925","0.265"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000407586","0.074",,"0.9","0.369",,,,"0.961","0.414"
,"pp",,"9606.ENSP00000317272 (pp) 9606.ENSP00000379140","false","pp","9606.ENSP00000317272 (pp) 9606.ENSP00000379140",,,,,,,,"0.902","0.902"
,"pp",,"9606.ENSP00000255266 (pp) 9606.ENSP00000420295","false","pp","9606.ENSP00000255266 (pp) 9606.ENSP00000420295",,"0.052","0.9",,,,,"0.982","0.831"
,"pp",,"9606.ENSP00000255266 (pp) 9606.ENSP00000328412","false","pp","9606.ENSP00000255266 (pp) 9606.ENSP00000328412","0.072",,"0.9","0.501",,,,"0.998","0.98"
,"pp",,"9606.ENSP00000437955 (pp) 9606.ENSP00000478887","false","pp","9606.ENSP00000437955 (pp) 9606.ENSP00000478887","0.092",,"0.4","0.436",,,,"0.993","0.982"
,"pp",,"9606.ENSP00000437955 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000437955 (pp) 9606.ENSP00000451828",,,,"0.229",,,,"0.932","0.916"
,"pp",,"9606.ENSP00000437955 (pp) 9606.ENSP00000441543","false","pp","9606.ENSP00000437955 (pp) 9606.ENSP00000441543","0.062",,"0.5","0.878",,,,"0.95","0.232"
,"pp",,"9606.ENSP00000437955 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000437955 (pp) 9606.ENSP00000495360","0.26",,,"0.785",,,,"0.998","0.989"
,"pp",,"9606.ENSP00000355517 (pp) 9606.ENSP00000444788","false","pp","9606.ENSP00000355517 (pp) 9606.ENSP00000444788","0.179",,,,,,"0.111","0.9","0.875"
,"pp",,"9606.ENSP00000290472 (pp) 9606.ENSP00000360141","false","pp","9606.ENSP00000290472 (pp) 9606.ENSP00000360141",,,"0.9",,,,,"0.903","0.073"
"0","pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000384273","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000384273","0.113",,"0.9","0.51",,,,"0.987","0.745"
"0","pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000360266","0.083",,"0.9",,,,,"0.98","0.8"
"0","pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000226574","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000226574","0.139",,"0.9",,,,,"0.982","0.811"
"0","pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000398698","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000398698","0.312",,"0.4",,,,,"0.978","0.953"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000412237","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000412237","0.215",,"0.4",,,,,"0.963","0.93"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000263341","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000263341","0.24",,"0.4",,,,,"0.97","0.941"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000263339","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000263339","0.145",,"0.4",,,,,"0.934","0.883"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000385675","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000385675","0.517",,"0.4",,,,,"0.985","0.954"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000296871","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000296871","0.13",,"0.4",,,,,"0.931","0.879"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000264832","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000264832","0.36",,,,,,,"0.928","0.893"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000292303","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000292303","0.087",,"0.65","0.309",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000231449","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000231449","0.045",,"0.4",,,,,"0.921","0.874"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000229135","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000229135","0.196",,,,,,,"0.938","0.927"
,"pp",,"9606.ENSP00000225831 (pp) 9606.ENSP00000474412","false","pp","9606.ENSP00000225831 (pp) 9606.ENSP00000474412","0.157",,"0.4","0.994",,,,"0.999","0.882"
"0","pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000379644","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000379644",,,,"0.304",,,,"0.952","0.934"
"0","pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000496168","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000496168","0.044",,,"0.794",,,,"0.913","0.594"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000478887","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000478887","0.077",,,"0.821",,,,"0.991","0.953"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000430432","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000430432","0.101","0.049","0.9","0.994",,,,"0.999","0.982"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000384899","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000384899","0.238",,"0.9","0.851",,,,"0.999","0.993"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000395535","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000395535","0.049",,"0.5","0.758",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000437955","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000437955",,,,"0.79",,,,"0.983","0.927"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000408617","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000408617",,"0.169",,"0.722",,,,"0.982","0.929"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000384371","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000384371",,,,"0.796",,,,"0.935","0.695"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000363822","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000363822",,,,"0.79",,,,"0.964","0.836"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000378402","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000378402","0.265",,"0.8","0.997",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000418960","0.055",,,"0.51",,,,"0.958","0.918"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000384273","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000384273","0.111",,,"0.897",,,,"0.998","0.982"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000427514","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000427514","0.048",,,"0.637",,,,"0.939","0.838"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000440542","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000440542","0.365",,"0.9","0.935",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000405330",,,"0.5","0.833",,,,"0.998","0.987"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000362748","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000362748",,,"0.54","0.095",,,,"0.951","0.893"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000495360","0.079",,"0.5","0.789",,,,"0.985","0.872"
,"pp",,"9606.ENSP00000362649 (pp) 9606.ENSP00000486891","false","pp","9606.ENSP00000362649 (pp) 9606.ENSP00000486891","0.061",,"0.5","0.097",,,,"0.926","0.847"
,"pp",,"9606.ENSP00000340019 (pp) 9606.ENSP00000363089","false","pp","9606.ENSP00000340019 (pp) 9606.ENSP00000363089",,,"0.9","0.316",,,,"0.999","0.995"
,"pp",,"9606.ENSP00000410452 (pp) 9606.ENSP00000420270","false","pp","9606.ENSP00000410452 (pp) 9606.ENSP00000420270","0.048",,,"0.111",,,,"0.917","0.91"
"0","pp",,"9606.ENSP00000480316 (pp) 9606.ENSP00000481038","false","pp","9606.ENSP00000480316 (pp) 9606.ENSP00000481038","0.531",,,,"0.263",,,"0.989","0.973"
,"pp",,"9606.ENSP00000320886 (pp) 9606.ENSP00000337889","false","pp","9606.ENSP00000320886 (pp) 9606.ENSP00000337889","0.042",,,,,,,"0.931","0.931"
,"pp",,"9606.ENSP00000320886 (pp) 9606.ENSP00000348069","false","pp","9606.ENSP00000320886 (pp) 9606.ENSP00000348069","0.056",,,"0.091",,,,"0.9","0.894"
,"pp",,"9606.ENSP00000338185 (pp) 9606.ENSP00000379098","false","pp","9606.ENSP00000338185 (pp) 9606.ENSP00000379098","0.089",,"0.9",,,,,"0.924","0.236"
,"pp",,"9606.ENSP00000338185 (pp) 9606.ENSP00000363092","false","pp","9606.ENSP00000338185 (pp) 9606.ENSP00000363092","0.06",,"0.9",,,,,"0.932","0.341"
,"pp",,"9606.ENSP00000338185 (pp) 9606.ENSP00000408695","false","pp","9606.ENSP00000338185 (pp) 9606.ENSP00000408695","0.071",,"0.9",,,,,"0.947","0.477"
,"pp",,"9606.ENSP00000338185 (pp) 9606.ENSP00000357583","false","pp","9606.ENSP00000338185 (pp) 9606.ENSP00000357583","0.132",,"0.9",,,,,"0.926","0.219"
,"pp",,"9606.ENSP00000338185 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000338185 (pp) 9606.ENSP00000361021","0.067",,"0.9",,,,,"0.916","0.176"
,"pp",,"9606.ENSP00000338185 (pp) 9606.ENSP00000500386","false","pp","9606.ENSP00000338185 (pp) 9606.ENSP00000500386","0.104",,"0.9",,,,,"0.937","0.36"
,"pp",,"9606.ENSP00000267202 (pp) 9606.ENSP00000320416","false","pp","9606.ENSP00000267202 (pp) 9606.ENSP00000320416",,,"0.9",,,,,"0.911","0.156"
,"pp",,"9606.ENSP00000267202 (pp) 9606.ENSP00000366565","false","pp","9606.ENSP00000267202 (pp) 9606.ENSP00000366565","0.05",,"0.9","0.99",,,,"0.999","0.984"
,"pp",,"9606.ENSP00000267202 (pp) 9606.ENSP00000318629","false","pp","9606.ENSP00000267202 (pp) 9606.ENSP00000318629","0.042",,"0.9",,,,,"0.931","0.347"
,"pp",,"9606.ENSP00000267202 (pp) 9606.ENSP00000301765","false","pp","9606.ENSP00000267202 (pp) 9606.ENSP00000301765","0.044",,"0.9",,,,,"0.919","0.224"
,"pp",,"9606.ENSP00000267202 (pp) 9606.ENSP00000324810","false","pp","9606.ENSP00000267202 (pp) 9606.ENSP00000324810","0.078",,"0.9","0.987",,,,"0.999","0.833"
,"pp",,"9606.ENSP00000356832 (pp) 9606.ENSP00000444810","false","pp","9606.ENSP00000356832 (pp) 9606.ENSP00000444810","0.058",,,"0.466",,,,"0.904","0.826"
,"pp",,"9606.ENSP00000354652 (pp) 9606.ENSP00000384364","false","pp","9606.ENSP00000354652 (pp) 9606.ENSP00000384364","0.042",,"0.9","0.999",,,,"0.999","0.999"
,"pp",,"9606.ENSP00000351142 (pp) 9606.ENSP00000440556","false","pp","9606.ENSP00000351142 (pp) 9606.ENSP00000440556","0.067","0.052","0.9",,,,,"0.941","0.416"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000379098","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000379098","0.164",,"0.9","0.091",,,,"0.933","0.23"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000316377","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000316377","0.198",,"0.5",,,,,"0.915","0.807"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000306490","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000306490","0.255",,"0.9",,,,,"0.95","0.389"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000480012","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000480012",,,,"0.3",,,,"0.976","0.968"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000372750","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000372750","0.071",,"0.9",,,,,"0.946","0.47"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000497806","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000497806","0.134",,"0.5","0.053",,,,"0.902","0.79"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000334382","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000334382","0.058",,"0.5","0.37",,,,"0.999","0.999"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000500386","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000500386","0.27",,"0.9","0.091",,,,"0.975","0.677"
,"pp",,"9606.ENSP00000306138 (pp) 9606.ENSP00000428994","false","pp","9606.ENSP00000306138 (pp) 9606.ENSP00000428994","0.192",,,,,,,"0.916","0.901"
,"pp",,"9606.ENSP00000379098 (pp) 9606.ENSP00000384484","false","pp","9606.ENSP00000379098 (pp) 9606.ENSP00000384484",,,"0.9","0.063",,,,"0.922","0.242"
