"__glayCluster","interaction","KER","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000311344","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000311344","0.042",,"0.9",,,,,"0.906","0.101"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000412324","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000412324",,,"0.9",,,,,"0.903","0.072"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000261461","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000261461","0.043",,"0.9",,,,,"0.918","0.219"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000264977","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000264977",,,"0.9",,,,,"0.911","0.15"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000261475","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000261475",,,"0.9",,,,,"0.9",
"0","pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000309591","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000309591",,,"0.9",,,,,"0.919","0.224"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000377936","false","pp","9606.ENSP00000257905 (pp) 5521","0.072",,"0.9",,,,,"0.903",
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000378769","false","pp","9606.ENSP00000257905 (pp) PPP1CB","0.042",,"0.9",,,,,"0.959","0.607"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000234310","false","pp","9606.ENSP00000257905 (pp) 5534",,,"0.9",,,,,"0.909","0.135"
"0","pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000366488","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000366488","0.042",,"0.9",,,,,"0.918","0.22"
"0","pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000408695","false","pp","9606.ENSP00000257905 (pp) 5578",,,"0.9",,,,,"0.945","0.477"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000418447","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000418447",,,"0.9",,,,,"0.944","0.463"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000380878","false","pp","9606.ENSP00000257905 (pp) 5533","0.055",,"0.9",,,,,"0.906","0.09"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000326031","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000326031",,,"0.9",,,,,"0.96","0.617"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000399970","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000399970","0.042",,"0.9",,,,,"0.913","0.165"
,"pp",,"9606.ENSP00000257905 (pp) 9606.ENSP00000324804","false","pp","9606.ENSP00000257905 (pp) 9606.ENSP00000324804",,,"0.9",,,,,"0.912","0.163"
"0","pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000377245","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000377245","0.049",,"0.9",,,,,"0.903","0.063"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000499185","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000499185","0.06",,"0.9",,,,,"0.901",
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000401878","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000401878",,,"0.9",,,,,"0.9",
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000216225","false","pp","9606.ENSP00000226225 (pp) RBX1",,,"0.9","0.364",,,,"0.941","0.151"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000296328","false","pp","9606.ENSP00000226225 (pp) UBXN7","0.049",,,"0.994",,,,"0.995","0.227"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000312397","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000312397",,,"0.9",,,,,"0.902","0.069"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000351933","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000351933","0.06",,"0.9",,,,,"0.906","0.084"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000497351","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000497351",,,"0.9",,,,,"0.909","0.128"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000356230","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000356230","0.095",,"0.9",,,,,"0.914","0.134"
"0","pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000379457","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000379457",,,,"0.994",,,,"0.995","0.228"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000368797","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000368797","0.049",,"0.9",,,,,"0.903","0.066"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000368799","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000368799","0.049",,"0.9",,,,,"0.909","0.122"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000343273","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000343273",,,"0.9",,,,,"0.9",
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000455785","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000455785","0.06","0.057","0.9","0.893",,,,"0.989","0.072"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000331682","false","pp","9606.ENSP00000226225 (pp) KLHL22","0.06",,"0.9",,,,,"0.91","0.129"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000366886","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000366886","0.049",,"0.9",,,,,"0.913","0.167"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000264414","false","pp","9606.ENSP00000226225 (pp) CUL3",,,"0.9","0.79",,,,"0.993","0.712"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000336800","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000336800","0.067",,"0.9",,,,,"0.904","0.056"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000496779","false","pp","9606.ENSP00000226225 (pp) LZTR1","0.074",,"0.9",,,,,"0.903",
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000228495","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000228495","0.345","0.055","0.72","0.873",,,,"0.975","0.059"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000273963","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000273963",,,"0.9",,,,,"0.9","0.044"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000284669","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000284669",,,"0.9",,,,,"0.9","0.042"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000370671","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000370671","0.06",,"0.9",,,,,"0.901",
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000385096","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000385096","0.049",,"0.9",,,,,"0.92","0.234"
,"pp",,"9606.ENSP00000226225 (pp) 9606.ENSP00000381693","false","pp","9606.ENSP00000226225 (pp) 9606.ENSP00000381693","0.073",,"0.9",,,,,"0.903",
,"pp",,"9606.ENSP00000369126 (pp) 9606.ENSP00000257430","false","pp","9606.ENSP00000369126 (pp) 324",,,"0.9",,,,,"0.902","0.065"
,"pp",,"9606.ENSP00000369126 (pp) 9606.ENSP00000317578","false","pp","9606.ENSP00000369126 (pp) 157",,,"0.9",,,,,"0.902","0.063"
,"pp",,"9606.ENSP00000369126 (pp) 9606.ENSP00000262320","false","pp","9606.ENSP00000369126 (pp) AXIN1",,,"0.9","0.138",,,,"0.938","0.341"
,"pp",,"9606.ENSP00000369126 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000369126 (pp) CTNNB1","0.07",,"0.9","0.14",,,,"0.928","0.207"
,"pp",,"9606.ENSP00000369126 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000369126 (pp) 2932","0.055",,"0.9","0.077",,,,"0.938","0.375"
,"pp",,"9606.ENSP00000369126 (pp) 9606.ENSP00000442954","false","pp","9606.ENSP00000369126 (pp) 9606.ENSP00000442954",,,"0.9",,,,,"0.918","0.222"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000498466","false","pp","9606.ENSP00000341268 (pp) 355;FAS","0.062",,"0.9","0.292",,,,"0.992","0.901"
"0","pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000172229","false","pp","9606.ENSP00000341268 (pp) 4804",,,,"0.926",,,,"0.953","0.39"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000162749","false","pp","9606.ENSP00000341268 (pp) 7132","0.062",,"0.9","0.994",,,,"0.999","0.999"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000381070","false","pp","9606.ENSP00000341268 (pp) 5609",,,"0.9",,,,,"0.918","0.222"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000368215","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000368215",,,"0.9",,,,,"0.956","0.582"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000379457","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000379457","0.042",,"0.9",,,,,"0.911","0.149"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000483825","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000483825","0.098",,"0.9","0.225",,,,"0.994","0.936"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000359424","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000359424","0.042",,"0.9","0.29",,,,"0.984","0.804"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000433623","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000433623",,,"0.9","0.292",,,,"0.998","0.977"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000398698","false","pp","9606.ENSP00000341268 (pp) 7124","0.067",,"0.5","0.994",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000365435","false","pp","9606.ENSP00000341268 (pp) 7133","0.063",,"0.72","0.292",,,,"0.939","0.714"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000345083","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000345083","0.084",,"0.9",,,,,"0.924","0.243"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000356426","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000356426",,,"0.9",,,,,"0.976","0.777"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000247668","false","pp","9606.ENSP00000341268 (pp) TRAF2","0.049",,"0.9","0.999",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000376500","false","pp","9606.ENSP00000341268 (pp) TRAF3","0.061",,"0.9","0.438",,,,"0.999","0.994"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000261464","false","pp","9606.ENSP00000341268 (pp) TRAF5","0.042",,"0.9",,,,,"0.999","0.996"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000416799","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000416799",,,"0.5","0.625",,,,"0.909","0.556"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000380070","false","pp","9606.ENSP00000341268 (pp) GAPDH","0.064",,"0.9",,,,,"0.933","0.346"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000362994","false","pp","9606.ENSP00000341268 (pp) TRAF1","0.098",,"0.8","0.474",,,,"0.999","0.994"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000477613","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000477613","0.103",,"0.8","0.994",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000341268 (pp) 9606.ENSP00000468348","false","pp","9606.ENSP00000341268 (pp) 9606.ENSP00000468348",,,"0.9",,,,,"0.915","0.189"
,"pp",,"9606.ENSP00000264474 (pp) 9606.ENSP00000345672","false","pp","CSTA (pp) CTSB","0.123",,"0.54","0.981",,,,"0.998","0.851"
,"pp",,"9606.ENSP00000338191 (pp) 9606.ENSP00000354923","false","pp","9606.ENSP00000338191 (pp) DMD",,,"0.54","0.777",,,,"0.985","0.868"
,"pp",,"9606.ENSP00000338191 (pp) 9606.ENSP00000378965","false","pp","9606.ENSP00000338191 (pp) SNTB1","0.042","0.063","0.54","0.686",,,,"0.923","0.498"
,"pp",,"9606.ENSP00000338191 (pp) 9606.ENSP00000442600","false","pp","9606.ENSP00000338191 (pp) DAG1","0.047",,"0.54","0.336",,,,"0.901","0.702"
,"pp",,"9606.ENSP00000338191 (pp) 9606.ENSP00000470152","false","pp","9606.ENSP00000338191 (pp) DTNA",,,,"0.75",,,,"0.974","0.904"
,"pp",,"9606.ENSP00000338191 (pp) 9606.ENSP00000356515","false","pp","9606.ENSP00000338191 (pp) 9606.ENSP00000356515","0.055",,"0.36","0.8",,,,"0.99","0.928"
,"pp",,"9606.ENSP00000338191 (pp) 9606.ENSP00000217381","false","pp","9606.ENSP00000338191 (pp) SNTA1",,"0.078","0.54","0.596",,,,"0.905","0.511"
,"pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000499717","false","pp","GRIN1 (pp) 801",,,"0.4","0.903",,,,"0.944","0.117"
"0","pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000440185","false","pp","GRIN1 (pp) 5173","0.193",,"0.9",,,,,"0.93","0.204"
,"pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000477999","false","pp","GRIN1 (pp) 4842","0.083",,"0.9","0.13",,,,"0.955","0.507"
"0","pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000500386","false","pp","GRIN1 (pp) CAMK2A","0.332",,"0.4","0.389",,,,"0.911","0.682"
,"pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000428994","false","pp","GRIN1 (pp) 2890","0.192",,"0.72","0.095",,,,"0.907","0.599"
,"pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000416193","false","pp","GRIN1 (pp) P2RX6","0.117",,"0.9",,,,,"0.912","0.092"
,"pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000497806","false","pp","GRIN1 (pp) 1742","0.197",,"0.9","0.809",,,,"0.998","0.937"
,"pp",,"9606.ENSP00000360608 (pp) 9606.ENSP00000477455","false","pp","GRIN1 (pp) GRIN2B","0.263",,"0.9","0.998",,,,"0.999","0.989"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000306866","false","pp","9606.ENSP00000366488 (pp) 11337","0.189",,"0.9",,,,,"0.933","0.247"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000380044","false","pp","9606.ENSP00000366488 (pp) 1454","0.055",,"0.9",,,,,"0.914","0.164"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000380271","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000380271",,,"0.5",,,,,"0.983","0.967"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000378207","false","pp","9606.ENSP00000366488 (pp) 9495",,,"0.5","0.782",,,,"0.998","0.985"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000366488 (pp) 1385",,,"0.9",,,,,"0.994","0.945"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000321656","false","pp","9606.ENSP00000366488 (pp) 995",,,"0.9",,,,,"0.914","0.178"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000365441","false","pp","9606.ENSP00000366488 (pp) 778",,,"0.9",,,,,"0.914","0.182"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000266376","false","pp","9606.ENSP00000366488 (pp) CACNA1C","0.042",,"0.9",,,,,"0.961","0.632"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000370744","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000370744",,,"0.9","0.045",,,,"0.927","0.305"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000368880","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000368880",,,"0.9","0.069",,,,"0.965","0.663"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000366488 (pp) 2932","0.087",,"0.9","0.091",,,,"0.978","0.767"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000481554","false","pp","9606.ENSP00000366488 (pp) 2892",,,"0.9","0.042",,,,"0.921","0.251"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000366488 (pp) 3725",,,"0.9",,,,,"0.963","0.651"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000355533","false","pp","9606.ENSP00000366488 (pp) RYR2",,,"0.9","0.571",,,,"0.993","0.869"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000346148","false","pp","9606.ENSP00000366488 (pp) PRKAA1","0.109","0.101","0.9","0.097",,,,"0.923","0.105"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000343925","false","pp","9606.ENSP00000366488 (pp) 2100","0.042",,"0.9",,,,,"0.943","0.457"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000401888","false","pp","9606.ENSP00000366488 (pp) RAF1","0.054",,"0.9","0.088",,,,"0.923","0.217"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000385523","false","pp","9606.ENSP00000366488 (pp) 5465",,,"0.9",,,,,"0.945","0.477"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000360290","false","pp","9606.ENSP00000366488 (pp) PRKAA2","0.109","0.103","0.9","0.097",,,,"0.922","0.091"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000366488 (pp) 2099","0.047",,"0.9",,,,,"0.956","0.581"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000384273","false","pp","9606.ENSP00000366488 (pp) 5970","0.061",,"0.9","0.069",,,,"0.956","0.566"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000254079","false","pp","9606.ENSP00000366488 (pp) 84152",,,"0.9","0.071",,,,"0.964","0.645"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000395708","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000395708",,,"0.5",,,,,"0.986","0.974"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000376367","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000376367",,,,"0.052",,,,"0.91","0.909"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000363822","false","pp","9606.ENSP00000366488 (pp) 367",,,"0.9",,,,,"0.938","0.414"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000378914","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000378914",,,"0.9","0.071",,,,"0.905","0.069"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000226574","false","pp","9606.ENSP00000366488 (pp) NFKB1","0.063",,"0.9","0.045",,,,"0.944","0.451"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000366488 (pp) CTNNB1",,,"0.9",,,,,"0.956","0.583"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000419081","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000419081",,,"0.65",,,,,"0.992","0.979"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000324560","false","pp","9606.ENSP00000366488 (pp) ULK1",,,"0.9","0.071",,,,"0.912","0.133"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000329357","false","pp","9606.ENSP00000366488 (pp) 6667",,,"0.9","0.096",,,,"0.935","0.344"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000282499","false","pp","9606.ENSP00000366488 (pp) 2893",,,"0.9","0.045",,,,"0.928","0.312"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000384484","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000384484",,,"0.9","0.096",,,,"0.946","0.453"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000369689","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000369689","0.055",,"0.65",,,,,"0.992","0.979"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000370421","false","pp","9606.ENSP00000366488 (pp) PDX1","0.062",,"0.9",,,,,"0.922","0.243"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000370078","false","pp","9606.ENSP00000366488 (pp) 5141","0.078",,"0.65","0.11",,,,"0.964","0.891"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000481244","false","pp","9606.ENSP00000366488 (pp) 5348",,,"0.9","0.071",,,,"0.942","0.431"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000336790","false","pp","9606.ENSP00000366488 (pp) 468;ATF4",,,"0.9",,,,,"0.926","0.293"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000375711","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000375711",,,"0.9","0.071",,,,"0.92","0.21"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000215832","false","pp","9606.ENSP00000366488 (pp) MAPK1","0.063",,"0.9","0.098",,,,"0.927","0.243"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000369126","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000369126","0.052",,"0.9",,,,,"0.908","0.11"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000428994","false","pp","9606.ENSP00000366488 (pp) 2890","0.045",,"0.9","0.042",,,,"0.96","0.623"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000295101","false","pp","9606.ENSP00000366488 (pp) 3760","0.055",,"0.9",,,,,"0.923","0.26"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000378040","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000378040","0.055",,"0.9","0.064",,,,"0.926","0.268"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000345502","false","pp","9606.ENSP00000366488 (pp) 5144","0.078",,"0.65","0.11",,,,"0.918","0.75"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000477455","false","pp","9606.ENSP00000366488 (pp) GRIN2B","0.056",,"0.9","0.071",,,,"0.974","0.744"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000381531","false","pp","9606.ENSP00000366488 (pp) 1453","0.055",,"0.9",,,,,"0.916","0.189"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000332549","false","pp","9606.ENSP00000366488 (pp) GRIN2A",,,"0.9","0.065",,,,"0.969","0.702"
,"pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000263025","false","pp","9606.ENSP00000366488 (pp) MAPK3","0.063",,"0.9","0.098",,,,"0.957","0.554"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000407592","false","pp","9606.ENSP00000366488 (pp) 9606.ENSP00000407592",,,"0.9",,,,,"0.9",
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000296526","false","pp","9606.ENSP00000366488 (pp) 2891",,,"0.9",,,,,"0.936","0.395"
"0","pp",,"9606.ENSP00000366488 (pp) 9606.ENSP00000400175","false","pp","9606.ENSP00000366488 (pp) RHOA",,,"0.9","0.1",,,,"0.962","0.614"
,"pp",,"9606.ENSP00000287598 (pp) 9606.ENSP00000418960","false","pp","BUB1B (pp) 672","0.409",,"0.72",,,,,"0.905","0.473"
,"pp",,"9606.ENSP00000287598 (pp) 9606.ENSP00000481380","false","pp","BUB1B (pp) 890","0.866",,"0.5","0.292",,,,"0.994","0.904"
,"pp",,"9606.ENSP00000287598 (pp) 9606.ENSP00000300093","false","pp","BUB1B (pp) PLK1","0.839",,"0.72","0.845",,,,"0.999","0.933"
"0","pp",,"9606.ENSP00000287598 (pp) 9606.ENSP00000385334","false","pp","BUB1B (pp) MAD1L1","0.049",,"0.9","0.613",,,,"0.993","0.855"
,"pp",,"9606.ENSP00000287598 (pp) 9606.ENSP00000360266","false","pp","BUB1B (pp) 3725",,,"0.9",,,,,"0.914","0.18"
,"pp",,"9606.ENSP00000287598 (pp) 9606.ENSP00000369497","false","pp","BUB1B (pp) 675","0.274",,"0.72","0.625",,,,"0.953","0.467"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000339527 (pp) MAPK8","0.06",,"0.9","0.099",,,,"0.954","0.525"
"0","pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000397133","false","pp","9606.ENSP00000339527 (pp) PRKAG3",,,"0.9",,,,,"0.917","0.208"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000495360","false","pp","9606.ENSP00000339527 (pp) CTNNB1","0.049",,"0.36","0.547",,,,"0.998","0.994"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000215832","false","pp","9606.ENSP00000339527 (pp) MAPK1","0.147",,"0.9","0.304",,,,"0.963","0.462"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000262367","false","pp","9606.ENSP00000339527 (pp) CREBBP","0.161",,"0.5","0.972",,,,"0.995","0.627"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000366488","false","pp","9606.ENSP00000339527 (pp) 9606.ENSP00000366488",,,"0.9","0.069",,,,"0.938","0.391"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000264867","false","pp","9606.ENSP00000339527 (pp) 10891","0.042",,"0.4","0.067",,,,"0.987","0.979"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000364204","false","pp","9606.ENSP00000339527 (pp) 65018","0.118",,"0.75","0.053",,,,"0.923","0.675"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000345571","false","pp","9606.ENSP00000339527 (pp) 9606.ENSP00000345571",,,,"0.045",,,,"0.994","0.995"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000339527 (pp) 9606.ENSP00000375892","0.049",,"0.9","0.312",,,,"0.98","0.741"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000248975","false","pp","9606.ENSP00000339527 (pp) 7533","0.043",,"0.9","0.426",,,,"0.951","0.221"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000263025","false","pp","9606.ENSP00000339527 (pp) MAPK3","0.082",,"0.9","0.057",,,,"0.961","0.604"
"0","pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000254101","false","pp","9606.ENSP00000339527 (pp) PRKAB2","0.082",,"0.9",,,,,"0.918","0.187"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000444198","false","pp","9606.ENSP00000339527 (pp) 9606.ENSP00000444198","0.056",,"0.9",,,,,"0.933","0.356"
,"pp",,"9606.ENSP00000339527 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000339527 (pp) MAPK9","0.074",,"0.9","0.099",,,,"0.941","0.385"
